[2024-11-05 10:15:55] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:03:01] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:03:06] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:03:11] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:03:16] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:03:21] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:03:26] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:03:31] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:03:36] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:03:41] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:03:46] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:03:51] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:03:56] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:04:01] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:04:06] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:04:11] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:04:16] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:04:21] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:04:26] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:04:31] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:04:36] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:04:41] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:04:46] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:04:51] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:04:56] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:05:01] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:05:06] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:05:11] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:05:16] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:05:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:05:26] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:05:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:05:36] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:05:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:05:46] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:05:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:05:56] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:06:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:06:06] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:06:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:06:16] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:06:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:06:26] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:06:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:06:36] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:06:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:06:46] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:06:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:06:56] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 12:07:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 12:07:06] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
